FF-OUT,BESSEL-OUT,NO-FILTER,TIMESTAMP
0.009603823,0.009355909,0.009221254, 2022-11-01 14:37:32.075751
0.009391407,0.009331111,0.009354359, 2022-11-01 14:37:32.080670
0.009394582,0.009468941,0.009037758, 2022-11-01 14:37:32.085599
0.009320072,0.009376474,0.00895633, 2022-11-01 14:37:32.090520
0.009384451,0.009334966,0.009309411, 2022-11-01 14:37:32.095452
0.009245638,0.009384413,0.009414882, 2022-11-01 14:37:32.100376
0.009316518,0.009361731,0.009000635, 2022-11-01 14:37:32.105316
0.009257054,0.009269718,0.008937655, 2022-11-01 14:37:32.110236
0.009330014,0.009343661,0.009212333, 2022-11-01 14:37:32.115190
0.009143947,0.009152869,0.009282269, 2022-11-01 14:37:32.120122
0.009364226,0.009418776,0.008925785, 2022-11-01 14:37:32.125054
0.009248397,0.00932045,0.008894937, 2022-11-01 14:37:32.129982
0.009504627,0.009361882,0.009282911, 2022-11-01 14:37:32.134905
0.009303325,0.009206549,0.009399307, 2022-11-01 14:37:32.139833
0.009363243,0.009361504,0.009140015, 2022-11-01 14:37:32.144766
0.009168481,0.009274746,0.009126368, 2022-11-01 14:37:32.149692
0.009313419,0.009307219,0.009405847, 2022-11-01 14:37:32.154622
0.009192335,0.009071856,0.009426034, 2022-11-01 14:37:32.159549
0.009296332,0.00940494,0.009084294, 2022-11-01 14:37:32.164481
0.00928775,0.009357157,0.009022448, 2022-11-01 14:37:32.169408
0.009368762,0.009471663,0.009207797, 2022-11-01 14:37:32.174335
0.009403504,0.009306198,0.009239589, 2022-11-01 14:37:32.179264
0.009582388,0.00954485,0.008940074, 2022-11-01 14:37:32.184196
0.009451476,0.009353339,0.008933308, 2022-11-01 14:37:32.189119
0.009508521,0.009446977,0.009268093, 2022-11-01 14:37:32.194056
0.009479526,0.009257583,0.009340713, 2022-11-01 14:37:32.198974
0.009408153,0.009233087,0.009151545, 2022-11-01 14:37:32.203908
0.009362109,0.009220385,0.009210821, 2022-11-01 14:37:32.208835
0.009294555,0.009241971,0.00947068, 2022-11-01 14:37:32.213767
0.009308466,0.009235015,0.009489808, 2022-11-01 14:37:32.218699
0.009241139,0.009311793,0.009146215, 2022-11-01 14:37:32.223627
0.009229382,0.009418587,0.009096239, 2022-11-01 14:37:32.228555
0.009253425,0.009559895,0.009329296, 2022-11-01 14:37:32.233483
0.009383619,0.009470944,0.009354322, 2022-11-01 14:37:32.238405
0.009428227,0.009401765,0.009132266, 2022-11-01 14:37:32.243347
0.009260797,0.009307143,0.009144212, 2022-11-01 14:37:32.248384
0.009404297,0.009363205,0.009348424, 2022-11-01 14:37:32.253307
0.009430041,0.0094576,0.009400631, 2022-11-01 14:37:32.258224
0.009464291,0.009344757,0.009237434, 2022-11-01 14:37:32.263160
0.009466181,0.009245713,0.009132606, 2022-11-01 14:37:32.268086
0.009399421,0.009331186,0.009254446, 2022-11-01 14:37:32.273019
0.009457713,0.009365398,0.009306123, 2022-11-01 14:37:32.277964
0.00939806,0.009388609,0.009119072, 2022-11-01 14:37:32.282892
0.00945605,0.009360559,0.009038741, 2022-11-01 14:37:32.287823
0.009421422,0.009418058,0.009146291, 2022-11-01 14:37:32.292774
0.009415903,0.009402748,0.009173018, 2022-11-01 14:37:32.297699
0.00941526,0.009399761,0.00899848, 2022-11-01 14:37:32.302629
0.009374962,0.009300792,0.008931531, 2022-11-01 14:37:32.307552
0.009307862,0.009316745,0.009018818, 2022-11-01 14:37:32.312514
0.009367137,0.009393524,0.009201597, 2022-11-01 14:37:32.317403
0.009328502,0.009274633,0.009117863, 2022-11-01 14:37:32.322333
0.00939428,0.009302834,0.009082668, 2022-11-01 14:37:32.327265
0.009335798,0.009241555,0.009197023, 2022-11-01 14:37:32.332194
0.009225866,0.009278035,0.009390575, 2022-11-01 14:37:32.337123
0.00931769,0.009236565,0.00937568, 2022-11-01 14:37:32.342051
0.009323966,0.009099604,0.009156044, 2022-11-01 14:37:32.346987
0.00931546,0.009276145,0.009079077, 2022-11-01 14:37:32.351907
0.009324873,0.009435145,0.009234977, 2022-11-01 14:37:32.356836
0.009320563,0.009408153,0.009200765, 2022-11-01 14:37:32.361760
0.009406414,0.009530636,0.008935614, 2022-11-01 14:37:32.366694
0.009435712,0.009358102,0.009006268, 2022-11-01 14:37:32.371615
0.009395073,0.009417188,0.009314175, 2022-11-01 14:37:32.376552
0.009340108,0.009386795,0.009408342, 2022-11-01 14:37:32.381476
0.009408191,0.009353906,0.009228739, 2022-11-01 14:37:32.386423
0.009300566,0.009262195,0.009142208, 2022-11-01 14:37:32.391350
0.009286919,0.009299016,0.009401954, 2022-11-01 14:37:32.396278
0.009300263,0.009386492,0.00943987, 2022-11-01 14:37:32.401203
0.009396245,0.009298146,0.009096806, 2022-11-01 14:37:32.406132
0.009353112,0.009287977,0.00898661, 2022-11-01 14:37:32.411061
0.009410459,0.00950096,0.009230365, 2022-11-01 14:37:32.415998
0.009401198,0.009488599,0.009334777, 2022-11-01 14:37:32.420918
0.009529313,0.009503569,0.009036057, 2022-11-01 14:37:32.425852
0.009519181,0.009434578,0.008987026, 2022-11-01 14:37:32.430853
0.009350466,0.009115103,0.009286881, 2022-11-01 14:37:32.436031
0.009490262,0.009419721,0.009427055, 2022-11-01 14:37:32.440937
0.009490678,0.009431251,0.009115632, 2022-11-01 14:37:32.445871
0.009574979,0.009387324,0.009101834, 2022-11-01 14:37:32.450794
0.009514721,0.009421725,0.009479866, 2022-11-01 14:37:32.455730
0.009424295,0.00948376,0.009601214, 2022-11-01 14:37:32.460652
0.009507803,0.009587076,0.009164323, 2022-11-01 14:37:32.465580
0.00946448,0.009507689,0.009053333, 2022-11-01 14:37:32.470499
0.009549915,0.009517783,0.009340259, 2022-11-01 14:37:32.475433
0.009395867,0.009534567,0.00936933, 2022-11-01 14:37:32.480361
0.009417869,0.009537478,0.008890779, 2022-11-01 14:37:32.485293
0.009370955,0.00945915,0.008864581, 2022-11-01 14:37:32.490221
0.00941681,0.009359274,0.009206473, 2022-11-01 14:37:32.495155
0.00930616,0.009379952,0.009386076, 2022-11-01 14:37:32.500083
0.009383846,0.009399232,0.00910414, 2022-11-01 14:37:32.505008
0.009205453,0.009176911,0.009145648, 2022-11-01 14:37:32.509927
0.009384262,0.00928964,0.009491207, 2022-11-01 14:37:32.514858
0.009140809,0.009103535,0.009544207, 2022-11-01 14:37:32.519779
0.009322756,0.009437337,0.009240458, 2022-11-01 14:37:32.524710
0.00920636,0.009420364,0.009069286, 2022-11-01 14:37:32.529636
0.009351638,0.009514532,0.00932166, 2022-11-01 14:37:32.534577
0.009337499,0.009371673,0.009366608, 2022-11-01 14:37:32.539503
0.009425089,0.009644045,0.009075939, 2022-11-01 14:37:32.544435
0.009476388,0.009488145,0.009144136, 2022-11-01 14:37:32.549358
0.009601214,0.009614748,0.00943798, 2022-11-01 14:37:32.554285
0.009594372,0.009357157,0.009516081, 2022-11-01 14:37:32.559216
0.009558345,0.009495479,0.009202391, 2022-11-01 14:37:32.564140
0.009454009,0.00937621,0.009195964, 2022-11-01 14:37:32.569065
0.009565528,0.009405696,0.009348462, 2022-11-01 14:37:32.574004
0.009437602,0.009250703,0.009366116, 2022-11-01 14:37:32.578928
0.009435409,0.009404638,0.00909692, 2022-11-01 14:37:32.583860
0.009391898,0.00939118,0.009019083, 2022-11-01 14:37:32.588785
0.00938721,0.009360181,0.009253349, 2022-11-01 14:37:32.593715
0.009311264,0.009377457,0.009331942, 2022-11-01 14:37:32.598639
0.009308277,0.0093953,0.00905855, 2022-11-01 14:37:32.603579
0.009313494,0.009470151,0.009059192, 2022-11-01 14:37:32.608499
0.009335382,0.009329976,0.009268508, 2022-11-01 14:37:32.613428
0.009412917,0.009377986,0.009363168, 2022-11-01 14:37:32.618362
0.009245335,0.009256109,0.009167196, 2022-11-01 14:37:32.623408
0.009334664,0.00949253,0.009152982, 2022-11-01 14:37:32.628326
0.009439832,0.00962968,0.009384526, 2022-11-01 14:37:32.633261
0.00948289,0.009466937,0.009404033, 2022-11-01 14:37:32.638184
0.00948289,0.009293572,0.009195019, 2022-11-01 14:37:32.643121
0.00948909,0.009405885,0.009136651, 2022-11-01 14:37:32.648048
0.009420213,0.009353112,0.009247112, 2022-11-01 14:37:32.652981
0.009468147,0.009340259,0.009226433, 2022-11-01 14:37:32.657906
0.009444936,0.00934351,0.009033108, 2022-11-01 14:37:32.662852
0.009482701,0.009344531,0.009066904, 2022-11-01 14:37:32.667782
0.009409212,0.009466597,0.009185417, 2022-11-01 14:37:32.672746
0.009457071,0.009473855,0.00934782, 2022-11-01 14:37:32.677672
0.009461002,0.009444671,0.009227265, 2022-11-01 14:37:32.682619
0.009426488,0.009398249,0.009134005, 2022-11-01 14:37:32.687534
0.00943488,0.009499372,0.009226471, 2022-11-01 14:37:32.692489
0.00940615,0.009442101,0.009300112, 2022-11-01 14:37:32.697392
0.009441987,0.009436581,0.009215508, 2022-11-01 14:37:32.702321
0.009446599,0.009348538,0.009090758, 2022-11-01 14:37:32.707251
0.009364944,0.009335987,0.00907299, 2022-11-01 14:37:32.712176
0.009480282,0.00940305,0.009369897, 2022-11-01 14:37:32.717122
0.009456239,0.009343283,0.009308277, 2022-11-01 14:37:32.722043
0.009418436,0.009222275,0.009167914, 2022-11-01 14:37:32.726978
0.009428983,0.009333454,0.009259398, 2022-11-01 14:37:32.731901
0.009374546,0.00946172,0.009411064, 2022-11-01 14:37:32.736827
0.009417793,0.009430873,0.009403919, 2022-11-01 14:37:32.741752
0.0094187,0.009459868,0.009148068, 2022-11-01 14:37:32.746681
0.009379121,0.009453593,0.009167158, 2022-11-01 14:37:32.751612
0.009395452,0.009529426,0.009404373, 2022-11-01 14:37:32.756548
0.009447393,0.00948943,0.009447204, 2022-11-01 14:37:32.761474
0.009444369,0.009498049,0.009188933, 2022-11-01 14:37:32.766419
0.009384526,0.009446713,0.009114612, 2022-11-01 14:37:32.771345
0.009492265,0.009581783,0.009416168, 2022-11-01 14:37:32.776275
0.009525721,0.009595506,0.009504173, 2022-11-01 14:37:32.781198
0.009574865,0.009488977,0.009089359, 2022-11-01 14:37:32.786126
0.009522886,0.009488145,0.009081874, 2022-11-01 14:37:32.791045
0.009543791,0.009507538,0.009405243, 2022-11-01 14:37:32.795994
0.009526288,0.009480622,0.009456201, 2022-11-01 14:37:32.800916
0.009560614,0.009424787,0.009089775, 2022-11-01 14:37:32.805855
0.009479299,0.009191692,0.009042105, 2022-11-01 14:37:32.810877
0.009519446,0.009403504,0.009336327, 2022-11-01 14:37:32.815816
0.009383203,0.009441004,0.009462439, 2022-11-01 14:37:32.820733
0.009486217,0.009418171,0.009084067, 2022-11-01 14:37:32.825669
0.009286238,0.009272364,0.009005474, 2022-11-01 14:37:32.830597
0.009424711,0.009443953,0.009303476, 2022-11-01 14:37:32.835534
0.009297541,0.009497142,0.009421195, 2022-11-01 14:37:32.840456
0.009448905,0.009495441,0.009043655, 2022-11-01 14:37:32.845392
0.009472154,0.009417188,0.00896975, 2022-11-01 14:37:32.850324
0.009440891,0.009480925,0.009319429, 2022-11-01 14:37:32.855274
0.009289943,0.00947824,0.009488825, 2022-11-01 14:37:32.860195
0.009458847,0.009463119,0.009148597, 2022-11-01 14:37:32.865122
0.009308202,0.009280908,0.009091325, 2022-11-01 14:37:32.870049
0.009448527,0.009357648,0.009351675, 2022-11-01 14:37:32.874977
0.009200916,0.00933765,0.009372278, 2022-11-01 14:37:32.879899
0.009412236,0.009431213,0.00902343, 2022-11-01 14:37:32.884828
0.009326272,0.009398249,0.008966763, 2022-11-01 14:37:32.889758
0.009398173,0.009438774,0.009285444, 2022-11-01 14:37:32.894698
0.009305291,0.009449775,0.009436581, 2022-11-01 14:37:32.899624
0.009435977,0.009524171,0.009148219, 2022-11-01 14:37:32.904637
0.009374924,0.009271192,0.009155023, 2022-11-01 14:37:32.909558
0.009395716,0.009338444,0.009454198, 2022-11-01 14:37:32.914489
0.009346685,0.009217663,0.009520315, 2022-11-01 14:37:32.919417
0.009353377,0.009443651,0.009266467, 2022-11-01 14:37:32.924344
0.009434124,0.009319505,0.009214828, 2022-11-01 14:37:32.929269
0.009500847,0.00947911,0.009432196, 2022-11-01 14:37:32.934209
0.009502624,0.009340297,0.00937466, 2022-11-01 14:37:32.939131
0.009413521,0.009549953,0.009021767, 2022-11-01 14:37:32.944096
0.00951438,0.009429663,0.009079833, 2022-11-01 14:37:32.949016
0.00956292,0.009443084,0.009264879, 2022-11-01 14:37:32.953962
0.009537213,0.009378629,0.009304951, 2022-11-01 14:37:32.958892
0.00948599,0.009477636,0.00902551, 2022-11-01 14:37:32.963824
0.009499032,0.0093688,0.009030726, 2022-11-01 14:37:32.968749
0.009417226,0.009391671,0.009268093, 2022-11-01 14:37:32.973679
0.00942267,0.009346421,0.009324155, 2022-11-01 14:37:32.978606
0.00940184,0.009491094,0.009019877, 2022-11-01 14:37:32.983536
0.009325138,0.009447809,0.009092459, 2022-11-01 14:37:32.988464
0.009382787,0.009423653,0.009296785, 2022-11-01 14:37:32.993391
0.009256033,0.009224695,0.009350428, 2022-11-01 14:37:32.998460
0.009406112,0.009391066,0.009170182, 2022-11-01 14:37:33.003396
0.00922099,0.009321093,0.009144249, 2022-11-01 14:37:33.008313
0.009322983,0.009303363,0.009325705, 2022-11-01 14:37:33.013243
0.009323436,0.00926125,0.009373148, 2022-11-01 14:37:33.018172
0.009292362,0.009372732,0.009138541, 2022-11-01 14:37:33.023107
0.009291228,0.009403277,0.009149126, 2022-11-01 14:37:33.028030
0.009345325,0.00940959,0.009280001, 2022-11-01 14:37:33.032956
0.009337348,0.009325138,0.009291493, 2022-11-01 14:37:33.037877
0.009316254,0.009430722,0.009084747, 2022-11-01 14:37:33.042813
0.009353679,0.009417793,0.00910002, 2022-11-01 14:37:33.047737
0.009370577,0.009343623,0.009228135, 2022-11-01 14:37:33.052682
0.009346383,0.009274444,0.009325629, 2022-11-01 14:37:33.057595
0.009331526,0.00934075,0.009164512, 2022-11-01 14:37:33.062533
0.009411102,0.009424295,0.00909261, 2022-11-01 14:37:33.067442
0.009483155,0.009539444,0.009248246, 2022-11-01 14:37:33.072389
0.00951782,0.009452421,0.009321244, 2022-11-01 14:37:33.077292
0.009495781,0.009455294,0.009265749, 2022-11-01 14:37:33.082219
0.009444104,0.009473931,0.009082555, 2022-11-01 14:37:33.087171
0.009487691,0.009464707,0.009146858, 2022-11-01 14:37:33.092088
0.00951559,0.009454954,0.009308504, 2022-11-01 14:37:33.097039
0.009483117,0.009279623,0.009200954, 2022-11-01 14:37:33.101969
0.009438509,0.009357157,0.008952134, 2022-11-01 14:37:33.106907
0.009359538,0.009351978,0.008976479, 2022-11-01 14:37:33.111826
0.009475897,0.009387173,0.009159786, 2022-11-01 14:37:33.116762
0.009429248,0.009288015,0.009160391, 2022-11-01 14:37:33.121689
0.00931856,0.00936415,0.008948467, 2022-11-01 14:37:33.126619
0.009263707,0.009340334,0.008981923, 2022-11-01 14:37:33.131549
0.009325742,0.009251232,0.009222691, 2022-11-01 14:37:33.136483
0.009287145,0.00923286,0.009322529, 2022-11-01 14:37:33.141408
0.009294668,0.009275275,0.009070269, 2022-11-01 14:37:33.146333
0.009217512,0.009287221,0.009011258, 2022-11-01 14:37:33.151256
0.009310092,0.009295046,0.00930616, 2022-11-01 14:37:33.156184
0.009282458,0.009250703,0.009398514, 2022-11-01 14:37:33.161114
0.009346988,0.009334437,0.0091272, 2022-11-01 14:37:33.166054
0.009255202,0.009361504,0.009142057, 2022-11-01 14:37:33.170981
0.009446297,0.009431591,0.00943764, 2022-11-01 14:37:33.175928
0.009402559,0.009377646,0.009465992, 2022-11-01 14:37:33.180852
0.009511016,0.009230289,0.00916402, 2022-11-01 14:37:33.185895
0.00941647,0.009449888,0.009099793, 2022-11-01 14:37:33.190812
0.009519333,0.009556795,0.009302493, 2022-11-01 14:37:33.195741
0.009529237,0.009544661,0.009343888, 2022-11-01 14:37:33.200657
0.009507727,0.009505497,0.009007175, 2022-11-01 14:37:33.205593
0.009408645,0.009481907,0.008964268, 2022-11-01 14:37:33.210518
0.009448867,0.009534681,0.00930514, 2022-11-01 14:37:33.215450
0.009371182,0.009451929,0.009465009, 2022-11-01 14:37:33.220369
0.009526591,0.009443915,0.009084558, 2022-11-01 14:37:33.225312
0.009383808,0.009273914,0.008982603, 2022-11-01 14:37:33.230240
0.009364264,0.009369216,0.009248624, 2022-11-01 14:37:33.235196
0.009209422,0.009334021,0.009341355, 2022-11-01 14:37:33.240116
0.009402785,0.009354964,0.009020179, 2022-11-01 14:37:33.245051
0.009344909,0.009399761,0.009043731, 2022-11-01 14:37:33.249977
0.009359349,0.009462666,0.009400101, 2022-11-01 14:37:33.254907
0.009207229,0.009271192,0.009459982, 2022-11-01 14:37:33.259826
0.009401462,0.009372127,0.009111852, 2022-11-01 14:37:33.264765
0.009223258,0.009193696,0.009025207, 2022-11-01 14:37:33.269690
0.009332509,0.009406036,0.009252177, 2022-11-01 14:37:33.274637
0.009222993,0.009315498,0.009357951, 2022-11-01 14:37:33.279563
0.009363357,0.009484213,0.008988916, 2022-11-01 14:37:33.284499
0.00940218,0.009366041,0.008985627, 2022-11-01 14:37:33.289421
0.009324004,0.00940993,0.009197968, 2022-11-01 14:37:33.294354
0.009380368,0.009331715,0.009283781, 2022-11-01 14:37:33.299277
0.009431478,0.009458734,0.008987139, 2022-11-01 14:37:33.304207
0.009495025,0.009215811,0.00897595, 2022-11-01 14:37:33.309131
0.009432688,0.00931546,0.009272818, 2022-11-01 14:37:33.314082
0.009409212,0.00926711,0.009413899, 2022-11-01 14:37:33.319007
0.009409514,0.009375227,0.009121189, 2022-11-01 14:37:33.323953
0.009401424,0.009193394,0.009054202, 2022-11-01 14:37:33.328880
0.009362374,0.009194414,0.009260381, 2022-11-01 14:37:33.333814
0.009196267,0.009273952,0.009274784, 2022-11-01 14:37:33.338742
0.009223598,0.008935538,0.009039572, 2022-11-01 14:37:33.343819
0.008848818,0.009290926,0.009078358, 2022-11-01 14:37:33.348779
0.009339049,0.009371371,0.009302304, 2022-11-01 14:37:33.353709
0.009333265,0.009406906,0.009323588, 2022-11-01 14:37:33.358635
0.009280227,0.009481189,0.009056433, 2022-11-01 14:37:33.363570
0.009375718,0.009516951,0.009061687, 2022-11-01 14:37:33.368495
0.009235809,0.009296823,0.009333341, 2022-11-01 14:37:33.373610
0.009335874,0.009316783,0.009376626, 2022-11-01 14:37:33.378531
0.009382901,0.009370993,0.009124251, 2022-11-01 14:37:33.383475
0.009270625,0.009306198,0.009022674, 2022-11-01 14:37:33.388416
0.009302872,0.009215735,0.009169426, 2022-11-01 14:37:33.393362
0.009274935,0.009260343,0.009177894, 2022-11-01 14:37:33.398285
0.00931168,0.009309903,0.009004, 2022-11-01 14:37:33.403218
0.009292513,0.009369481,0.009070004, 2022-11-01 14:37:33.408144
0.009346837,0.009289527,0.009323474, 2022-11-01 14:37:33.413075
0.009405054,0.009221443,0.009379423, 2022-11-01 14:37:33.418004
0.009309563,0.00915457,0.0090804, 2022-11-01 14:37:33.422940
0.009244617,0.009264501,0.009070458, 2022-11-01 14:37:33.427862
0.009280946,0.009373942,0.009180654, 2022-11-01 14:37:33.432811
0.00934763,0.009314477,0.00924163, 2022-11-01 14:37:33.437734
0.009307295,0.009412765,0.009157972, 2022-11-01 14:37:33.442684
0.009308504,0.009436203,0.009071176, 2022-11-01 14:37:33.447586
0.009339427,0.009440778,0.009176306, 2022-11-01 14:37:33.452535
0.009451249,0.009393788,0.009213089, 2022-11-01 14:37:33.457431
0.009384337,0.009378818,0.009053182, 2022-11-01 14:37:33.462381
0.009492644,0.009457033,0.008962303, 2022-11-01 14:37:33.467285
0.009389025,0.009387324,0.009066715, 2022-11-01 14:37:33.472216
0.009489166,0.00936071,0.009334437, 2022-11-01 14:37:33.477160
0.009441042,0.009284726,0.009267185, 2022-11-01 14:37:33.482085
0.009394091,0.009317766,0.00909295, 2022-11-01 14:37:33.487042
0.009308542,0.009262725,0.00917211, 2022-11-01 14:37:33.491962
0.009370237,0.009314742,0.009347441, 2022-11-01 14:37:33.496893
0.009383733,0.009273083,0.009304081, 2022-11-01 14:37:33.501826
0.009359652,0.009423728,0.00914527, 2022-11-01 14:37:33.506758
0.009352583,0.009429285,0.009166667, 2022-11-01 14:37:33.511680
0.00947034,0.009561218,0.00935625, 2022-11-01 14:37:33.516610
0.009377684,0.009467126,0.009386379, 2022-11-01 14:37:33.521533
0.009460549,0.009490942,0.009139184, 2022-11-01 14:37:33.526471
0.009413824,0.009535512,0.009121265, 2022-11-01 14:37:33.531394
0.009446108,0.009500544,0.009329561, 2022-11-01 14:37:33.536330
0.009414618,0.0094638,0.009353981, 2022-11-01 14:37:33.541251
0.009496575,0.009349558,0.009028609, 2022-11-01 14:37:33.546180
0.009432688,0.009456768,0.009042294, 2022-11-01 14:37:33.551108
0.009517178,0.009497142,0.009367175, 2022-11-01 14:37:33.556031
0.009476502,0.009376361,0.009400026, 2022-11-01 14:37:33.561063
0.009555057,0.009399383,0.009036057, 2022-11-01 14:37:33.565995
0.00942834,0.009452345,0.009000144, 2022-11-01 14:37:33.570923
0.009463422,0.009411064,0.009335798, 2022-11-01 14:37:33.575861
0.009485915,0.009405847,0.009434313, 2022-11-01 14:37:33.580784
0.009530447,0.009438509,0.009171694, 2022-11-01 14:37:33.585719
0.009406868,0.009366419,0.009057794, 2022-11-01 14:37:33.590645
0.009370842,0.009404713,0.009416886, 2022-11-01 14:37:33.595573
0.009315838,0.00937723,0.009460927, 2022-11-01 14:37:33.600496
0.009410724,0.009404713,0.009062254, 2022-11-01 14:37:33.605427
0.009326688,0.009290623,0.008942002, 2022-11-01 14:37:33.610359
0.009341582,0.00942921,0.009231764, 2022-11-01 14:37:33.615295
0.009231915,0.009390726,0.009346496, 2022-11-01 14:37:33.620214
0.009437413,0.009413408,0.009074049, 2022-11-01 14:37:33.625141
0.009361013,0.009392881,0.00907696, 2022-11-01 14:37:33.630067
0.009448376,0.009511961,0.00941492, 2022-11-01 14:37:33.634997
0.009327859,0.009423388,0.009406679, 2022-11-01 14:37:33.639922
0.009517783,0.009430722,0.009031029, 2022-11-01 14:37:33.644859
0.009422632,0.009448867,0.008920757, 2022-11-01 14:37:33.649780
0.009433103,0.009492833,0.009229004, 2022-11-01 14:37:33.654712
0.009320185,0.009333341,0.009353074, 2022-11-01 14:37:33.659637
0.009481303,0.009515363,0.009087393, 2022-11-01 14:37:33.664574
0.00942834,0.009322189,0.009113289, 2022-11-01 14:37:33.669499
0.009351562,0.009333454,0.009514569, 2022-11-01 14:37:33.674426
0.009298108,0.009155401,0.00962348, 2022-11-01 14:37:33.679347
0.00940581,0.009350844,0.009311302, 2022-11-01 14:37:33.684279
0.009400593,0.009133929,0.009235657, 2022-11-01 14:37:33.689202
0.009352432,0.009390575,0.009481718, 2022-11-01 14:37:33.694136
0.009352318,0.00937466,0.009404902, 2022-11-01 14:37:33.699062
0.009399799,0.009456126,0.009006117, 2022-11-01 14:37:33.704004
0.009467089,0.009414164,0.008916863, 2022-11-01 14:37:33.708933
0.00950527,0.00943609,0.009253727, 2022-11-01 14:37:33.713868
0.009470566,0.009453782,0.009213769, 2022-11-01 14:37:33.718793
0.00943575,0.009470377,0.008901137, 2022-11-01 14:37:33.723723
0.009489695,0.009400026,0.00886632, 2022-11-01 14:37:33.728648
0.009434653,0.009344984,0.009177932, 2022-11-01 14:37:33.733579
0.008911004,0.008979163,0.009264917, 2022-11-01 14:37:33.738508
0.008850405,0.008919131,0.009184963, 2022-11-01 14:37:33.743440
0.008700894,0.008446592,0.009249078, 2022-11-01 14:37:33.748561
0.008857928,0.009304119,0.009516044, 2022-11-01 14:37:33.753502
0.009271722,0.009383128,0.009409023, 2022-11-01 14:37:33.758421
0.009376248,0.009624879,0.00900347, 2022-11-01 14:37:33.763358
0.009480622,0.009773332,0.008959732, 2022-11-01 14:37:33.768273
0.009648582,0.009765809,0.00920481, 2022-11-01 14:37:33.773202
0.009699276,0.009659809,0.009299053, 2022-11-01 14:37:33.778126
0.009731749,0.009626202,0.009097638, 2022-11-01 14:37:33.783065
0.009319429,0.009059873,0.009078321, 2022-11-01 14:37:33.787985
0.00917453,0.0089293,0.009292854, 2022-11-01 14:37:33.792918
0.009109924,0.008882614,0.009389025, 2022-11-01 14:37:33.797846
0.009002034,0.009329561,0.009226849, 2022-11-01 14:37:33.802785
0.009304459,0.009343661,0.009148861, 2022-11-01 14:37:33.807711
0.009486293,0.009558459,0.00927743, 2022-11-01 14:37:33.812659
0.009636485,0.009667332,0.009378591, 2022-11-01 14:37:33.817573
0.009494874,0.009714888,0.009177063, 2022-11-01 14:37:33.822504
0.009461834,0.009275578,0.009156006, 2022-11-01 14:37:33.827432
0.009186702,0.009241857,0.00926745, 2022-11-01 14:37:33.832389
0.009223296,0.009120093,0.009339049, 2022-11-01 14:37:33.837294
0.009204923,0.009205755,0.009168784, 2022-11-01 14:37:33.842222
0.009521828,0.009498919,0.008956443, 2022-11-01 14:37:33.847165
0.009604541,0.009563071,0.009091136, 2022-11-01 14:37:33.852092
0.009664043,0.00941148,0.009282533, 2022-11-01 14:37:33.857041
0.00959785,0.009541863,0.009162622, 2022-11-01 14:37:33.861966
0.009643403,0.009368158,0.00909261, 2022-11-01 14:37:33.866905
0.00923131,0.009031596,0.009221368, 2022-11-01 14:37:33.871820
0.009180843,0.008963399,0.009427168, 2022-11-01 14:37:33.876749
0.009104669,0.009110453,0.009359879, 2022-11-01 14:37:33.881673
0.009430571,0.009602311,0.009097411, 2022-11-01 14:37:33.886608
0.009550256,0.009617545,0.009040253, 2022-11-01 14:37:33.891535
0.009614748,0.009659469,0.009201672, 2022-11-01 14:37:33.896468
0.009563373,0.009675989,0.009130338, 2022-11-01 14:37:33.901396
0.009610022,0.009648241,0.008988841, 2022-11-01 14:37:33.906318
0.009164739,0.009162849,0.008990164, 2022-11-01 14:37:33.911241
0.00922753,0.009143266,0.009324419, 2022-11-01 14:37:33.916171
0.009168897,0.009034582,0.009495328, 2022-11-01 14:37:33.921101
0.009435825,0.009327481,0.009155288, 2022-11-01 14:37:33.926030
0.009366948,0.009415525,0.00905545, 2022-11-01 14:37:33.930951
0.009349823,0.009379083,0.009291606, 2022-11-01 14:37:33.936043
0.009490942,0.009503833,0.009307559, 2022-11-01 14:37:33.940962
0.009567191,0.009467769,0.009050233, 2022-11-01 14:37:33.945921
0.008592663,0.008771661,0.009217625, 2022-11-01 14:37:33.950832
0.008975458,0.008943174,0.009593313, 2022-11-01 14:37:33.955759
0.008847305,0.00901345,0.009683323, 2022-11-01 14:37:33.960684
0.009353792,0.009308693,0.009137294, 2022-11-01 14:37:33.965618
0.009170258,0.009482248,0.008961244, 2022-11-01 14:37:33.970545
0.009382598,0.009784068,0.009280227, 2022-11-01 14:37:33.975482
0.00948599,0.009959815,0.009478656, 2022-11-01 14:37:33.980404
0.009644612,0.009759647,0.00921324, 2022-11-01 14:37:33.985358
0.009439039,0.00967924,0.009116993, 2022-11-01 14:37:33.990288
0.009677652,0.009600987,0.009434691, 2022-11-01 14:37:33.995256
0.009660868,0.009438131,0.009491169, 2022-11-01 14:37:34.000178
0.009860355,0.009621023,0.009155288, 2022-11-01 14:37:34.005126
0.009725889,0.009681659,0.009005928, 2022-11-01 14:37:34.010033
0.009826521,0.009756699,0.009328767, 2022-11-01 14:37:34.014970
0.00980263,0.009748231,0.009501036, 2022-11-01 14:37:34.019891
0.009648355,0.009493475,0.009117258, 2022-11-01 14:37:34.024823
0.00917986,0.00905647,0.008942834, 2022-11-01 14:37:34.029754
0.009130867,0.009066148,0.009179255, 2022-11-01 14:37:34.034702
0.009119413,0.009038022,0.009297692, 2022-11-01 14:37:34.039623
